65
993212125165 294412503400 723111238578 359892180294 218467346297 306246116076 1056015295087 922543555531 956376888346 733040537369 622804788328 313485444708 200657060454 476503284100 936210957473 683351144154 807979421369 909644400145 667512118907 860219825767 1065858108271 212930273034 202204134184 917021607943 616030233200 111326690900 343871085498 293936341561 624209017113 580527559977 264466757259 333436109829 394682789862 692627103672 217491277536 513336366446 56836611592 1083252640900 89381413220 624284477603 909508225586 22673222653 1016047841178 237699827915 889981736075 800053845455 1022367833199 32353767926 973540412782 737156714611 495789055293 743389514256 82218071488 443798323696 113158573987 8320476436 26649115558 704145651570 945381996839 1070168668601 1062800920489 467780297765 690545214195 379576693135 180854460581 
107854265175 94666748381 206255802991 604647795875 1041729401885 382639520743 15144706284 701968408628 851743652822 326065789122 244441700681 673490516958 624610695090 1097538142395 624673714993 630140584308 238898969792 836476193552 234565754815 653080491578 707283551906 244159569368 517471831983 332127210315 1017000280418 564818228296 1016301406000 352508132520 237604435113 177743424730 174864235066 978001454708 728472885929 85209661050 156708796934 122373984877 408137844827 376791287987 659027951022 619076979053 164724538587 36858594388 664547450677 1012329245430 483773886502 230087975953 154203061333 651444105251 640252710050 758263389290 858192510250 51037275992 103791029167 585438095163 954930613610 793700008685 1022350370037 54143731733 729170184611 736346618034 280283188633 237807902046 898543208485 49337080747 510878696100 
80581158159 595148006907 171143091771 185876855311 253693251560 729510009588 215962227503 271949888849 224684364955 705874372401 871667484921 712855104099 543277293010 1004758791088 1060394341061 1035318068217 1080262716132 709815299614 606947359259 186226651448 972289818764 448950145501 463198578089 1025334905339 175120983233 392794420606 1004356396798 23175983459 1061340560140 290415931886 148648991239 161565635146 1094872512975 1028356232374 1016265432231 426404487302 530348331361 734622808542 1072522164146 936390199485 214927260756 577459306530 42029854355 430715726529 1097650605324 1044198896389 83700924875 227162136799 379771671595 629587178653 765009910732 26345889011 199188144858 18060128464 1017389064101 126636241989 887091401970 437315988613 255384651870 580042113514 95358147867 171952394125 462648706805 21052013647 197203244854 
81303819006 1012892329172 405452266205 1052958731931 446616527643 650294555404 211826552686 240049018167 869567297627 337419649470 947248525706 820428428260 64476381329 786202313087 249878797357 188492022168 123404379898 228748048190 872653393250 937007946737 758795530616 490484936133 426103293837 909080928425 399758683724 194854444052 926467020075 408336676630 427970173283 451036390007 681870575848 47424266201 366138749256 817394804324 514956875777 452333031405 640021827855 13700654120 706247214076 892802272005 969943642735 837795301821 442703237768 896561854601 320608631824 411810624272 494508128523 608127339597 439930510030 1003461568906 441242988857 674010656649 643937022244 58570924160 652355049281 600967165016 3851067580 53149677208 760532207904 701491010656 317864246021 48161970886 769547899388 82471418265 470392970897 
62272103561 60046097033 298376754398 494762442252 117570594670 931881591809 199798627506 278116500378 667932039513 60684906698 747296671726 688297112114 493311692175 918894610950 652908177032 155544519489 568128080477 28892758546 957142014385 210137600988 71540295123 97191797681 213818492532 662508635916 505837509895 973023537118 600645127790 301585850242 961367976103 814865734282 522055335876 800166970977 224052684303 1031955645274 716676101660 228280136409 514255961538 105139125049 477240740124 735500070296 253444464677 735399094624 553588522576 7672948482 82187835762 913628794844 390445176082 586000495895 406756273959 235523567657 115017489997 984926135797 117791152766 354781037460 255031526128 344045320417 167835700966 522457625429 379440699830 907257675889 670267691755 199810202696 475125309002 64567789027 18016408973 
796553315327 940670623314 880797985602 423826121499 565840369637 756680761223 574394196874 414641068416 915679870873 263914969547 985327264333 109683969942 146211476980 562601359485 331686715458 92177822534 123589229952 844895154046 734341713555 886462335221 227545134972 474792808561 151531530721 839380066555 38608411442 363241203696 734908129301 787029660760 85714685145 1031821766803 356923251906 394833702824 1079931691782 921711847652 231310198085 466278185409 832310028073 586466035084 179008314923 363842032337 710223065408 638783289190 718279705664 932952279950 577562396250 323346703756 394175314565 1027713513290 219938271551 420350985727 1016072282457 758258221062 874819834452 964017076973 1001675865586 111679057595 404634958168 312988632388 885385735327 1003276759602 520916260417 604523385827 385647815020 616036877877 448954491247 
626882029909 664997937419 921346886601 333130052761 228103150692 590305198986 686078098277 1094348319374 206347684297 681543577432 503844363505 162601494650 493208720287 904910583841 464391682195 100198973891 620751179321 560634432606 453196459254 128259250196 776052564885 287168104308 760556091267 370089388997 741167088438 281118802626 707760249531 829883870090 326947699014 77671402051 93777159168 556808940719 1037875787876 87478397554 484503882776 371002452732 764071271181 658875240704 79002241036 313073530683 628825924435 240640125304 486053801717 963106281011 633276786615 757284836623 109976942927 1061965740501 899035252955 1010678422515 830093755266 6310143166 85399683150 1014586171792 104795720839 12903510081 126871251809 924135449249 1014530686863 185818659289 840928365247 265841178680 939394146077 460254276345 947079037616 
779370748359 659266540007 165500936565 22899877849 414605172325 464945626614 313130165671 713107106707 764160807775 976637007715 837414086145 611225448262 1068212352519 846370818021 53317609738 912912403562 1096760641963 656632155540 303453865982 449499255786 69388429445 335434842705 1008667157093 932045596231 400418090252 543487936468 575588019127 6602910660 9882309321 424616176494 566199364084 42471357140 936735174483 686682960225 261352919886 796813432038 684757381201 280778081718 356701586854 197039516854 1018661527669 998965782780 759778296904 674540360677 513079140046 1008535409349 923109204412 1057439724233 347439590565 148918585273 749772357767 184690363883 313864685619 71900538307 858549349804 174961258918 1037015929483 1046359200902 108493516953 212687003101 263980013220 899843265047 317502185668 74666001823 20466188222 
411878119849 963844397044 176702796282 109005456938 239935789296 15642773800 46845253932 384652803800 155927512183 23256611124 242692408484 516816266658 966580796617 416636703140 404258999694 748442915690 472999137778 754259662733 579075715429 557222223134 326484157279 747108514901 637420989766 369938770545 326090293685 253594967549 444971886872 573879705401 611115545585 295239693011 801223583837 68712849794 433331103130 285532998436 1003465016496 260702357420 1073110838814 958164463250 73879311172 385730267818 239363010746 911967058319 764874683400 642971919564 719133241540 739694247555 1095582889530 169394403922 727403503758 898056291501 360091525452 851537778963 1026792435386 66332168084 1027282307173 47438695998 213714659623 665370105482 826632891563 225363957277 932179162635 172185829060 296536762858 1007280970471 757816337037 
272979615615 856545073337 856874942357 157062444747 76944690943 594287849241 304521181709 802241460310 1010001945274 497981768584 768283039029 1023280029333 689323697075 591658153563 5364690012 262803330392 356742986803 734300336311 254713156746 179487135650 393307187793 109931173279 215965069737 1014685914771 925540787615 172568112424 1078908765461 369194594775 71371851026 793607775799 122086800078 517660332525 461613587625 623086199467 436213008377 593196009989 590320214995 493161235377 266793331174 279645153959 531063892274 467431062311 852911307984 1008071257523 550989239856 883418277391 1635564162 517942262587 813746534957 102841605325 931356976477 355061549640 550154854450 851584427129 161444503331 626058826817 142522127816 973525156711 811728300026 24631119084 672564717805 623738521376 193157831372 369173948333 89998781065 
